Component,License,CVE,Severity
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2016-6311,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2016-6345,6.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2016-6346,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2016-7046,5.9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2017-12196,5.9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2017-2666,6.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2017-2670,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2017-5645,9.8
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2017-7561,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2018-1000632,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2018-10237,5.9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2018-1048,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2018-1114,6.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2018-14642,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2019-10184,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2019-14888,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2019-3888,9.8
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-10683,9.8
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-10688,6.1
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-10705,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-10719,6.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-13956,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-1695,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-1745,9.8
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-1757,8.1
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-25633,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2020-9488,3.7
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-20220,4.8
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-20289,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-3597,5.9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-3859,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-44228,10
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-44832,6.6
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-45046,9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2021-45105,5.9
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",CVE-2022-2053,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2012-0050,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2017-0359,7.5
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2018-0705,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2020-0926,6.2
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2020-1394,5.3
org.rapidpm.microservice:rapidpm-microservice-modules-core:0.0.4,"Apache-2.0, Generic-Open-Source-Clause, Apache-1.1, Apache-2.0 or LGPL-2.1+ or MPL-1.1, CC-BY-2.5, CDDL-1.0, CDDL-1.1 or GPL-2.0-CPE, LGPL-2.1+, MIT, Public Domain, Sun-IP, Sun-Restricted",sonatype-2021-1694,7.5
org.samba.jcifs:jcifs:1.3.14-kohsuke-1,"LGPL-2.1, BSD-2-Clause, LGPL-2.0+, LGPL-2.1+",,
org.scribe:scribe:1.3.6,"MIT, Apache-2.0",,
org.slf4j:slf4j-api:1.7.10,MIT,,
org.slf4j:slf4j-api:1.7.13,MIT,,
org.slf4j:slf4j-api:1.7.2,MIT,,
org.slf4j:slf4j-simple:1.7.11,MIT,,
org.sonarsource.orchestrator:sonar-orchestrator:3.13,"LGPL-3.0, Apache-2.0, LGPL-3.0+",,
org.sonatype.sisu.inject:cglib:2.2.1-v20090111,"Apache-2.0, BSD-3-Clause",,
org.springframework:spring-aop:4.1.8.release,Apache-2.0,,
org.springframework:spring-aspects:4.1.7.release,Apache-2.0,,
org.springframework:spring-jdbc:4.1.9.release,Apache-2.0,,
org.tallison:jmatio:1.2,"BSD, COMMERCIAL or Generic-Open-Source-Clause, No Source License",,
org.tuckey:urlrewritefilter:4.0.3,"BSD, BSD-2-Clause, Apache-2.0, BSD-3-Clause",,
org.tukaani:xz:1.5,"Nonsensical-Clause, Public Domain, No Source License",,
org.webjars.bower:bourbon:4.2.3,"MIT, No Source License",,
org.webjars.npm:datatables.net-dt:1.10.24,"MIT, Not Provided",,
org.wso2.carbon.extension.identity.x509certificate:org.wso2.carbon.extension.identity.x509certificate.validation:1.0.3,Apache-2.0,,
org.wso2.eclipse.equinox:org.eclipse.equinox.console:1.1.100.v20141023-1406,Not Provided,,
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2017-18640,7.5
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-25857,7.5
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38749,6.5
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38750,5.5
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38751,6.5
org.yaml:snakeyaml:1.15,"Apache-2.0, See-License-Clause, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38752,6.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2017-18640,7.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-25857,7.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38749,6.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38750,5.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38751,6.5
org.yaml:snakeyaml:1.17,"Apache-2.0, Apache-2.0+ or BSD or EPL-1.0+ or GPL-2.0+ or LGPL-2.1+",CVE-2022-38752,6.5
pdf-reader 2.8.0,"MIT, Not Supported",,
recursive search and replace:sandr.jar,GPL-2.0+,,
rhino:js:1.6r7,"MPL-1.1, GPL-2.0+ or MPL-1.1",sonatype-2018-0590,8.8
soap:soap:2.2,"Not Declared, No Sources",,
software.amazon.ion:ion-java:1.1.0,Apache-2.0,,
stax:1.0.1,Apache-2.0,,
stax-ex:1.2,"CDDL-1.1, GPL-2.0+",,
sun-jaxws:jaxws-rt:2.1.7,"Not Declared, No Sources",CVE-2013-5816,5
tinymce-dist:4.1.0,LGPL-2.1+,,
tinymce-dist:4.3.12,LGPL-2.1,,
truezip:truezip:6.7,"Not Declared, No Sources",,
velocity.apache.org/tools/devel:1.4,Apache-2.0,,
velocity.apache.org/tools/devel:1.6.4,Apache-2.0,,
woodstox:3.2.4,"LGPL-2.1+, Apache-2.0",,
woodstox:stax2:2.1,"Not Declared, No Sources",,
woodstox:wstx-asl:3.2.6,"Not Declared, See-License-Clause",CVE-2019-12401,7.5
woodstox:wstx-asl:3.2.6,"Not Declared, See-License-Clause",sonatype-2018-0624,9.8
wsdl4j:wsdl4j:1.6.1,"CPL-1.0, No Source License",,
wsdl4j:wsdl4j:1.6.3,"CPL-1.0, No Source License",,
xalan:serializer:2.7.2,"Apache-2.0, W3C",,
xalan:xalan:2.7.2,"Apache-2.0, W3C",,
xerces:xercesimpl:2.11.0,"Apache-2.0, W3C",CVE-2012-0881,7.5
xerces:xercesimpl:2.11.0,"Apache-2.0, W3C",CVE-2013-4002,7.1
xerces:xercesimpl:2.11.0,"Apache-2.0, W3C",CVE-2022-23437,6.5
xerces:xercesimpl:2.11.0,"Apache-2.0, W3C",sonatype-2017-0348,5.9
xerces:xercesimpl:2.8.1,"Apache-2.0, W3C",CVE-2009-2625,5
xerces:xercesimpl:2.8.1,"Apache-2.0, W3C",CVE-2012-0881,7.5
xerces:xercesimpl:2.8.1,"Apache-2.0, W3C",CVE-2013-4002,7.1
xerces:xercesimpl:2.8.1,"Apache-2.0, W3C",CVE-2022-23437,6.5
xerces:xercesimpl:2.8.1,"Apache-2.0, W3C",sonatype-2017-0348,5.9
xerces:xmlparserapis:2.11.0,Apache-2.0,,
xfire:saaj-impl:1.3,"Not Declared, No Sources",,
xml-apis:xml-apis:1.3.03,"Apache-2.0, No Sources",,
xml-apis:xml-apis-ext:1.3.04,"Apache-2.0, No Sources",,
xmlpull:xmlpull:1.1.3.1,"LGPL-2.1+, Public Domain, No Sources",,
xpp3:xpp3_min:1.1.4c,"XPP-1.1.1, XPP-1.2",,
xstream:1.4.7,BSD-3-Clause,,
xuggle:xuggle-xuggler:5.4,Not Provided,,
yui compressor:2.4.7,"BSD-3-Clause, MPL-1.1",,
